"['Resentment', 'by', 'Beyoncé', 'will', 'be', 'the', 'next', 'song', ""I'm"", 'gonna', 'sing', 'at', 'my', 'second', 'audition']" "Feb 8, 2016" Neg
"['of', 'all', 'the', 'things', 'beyonce', 'and', 'I', 'could', 'have', 'had', 'in', 'common,', 'i', 'would', 'not', 'have', 'guessed', 'that', 'she,', 'too,', 'carries', 'hot', 'sauce', 'in', 'her', 'bag']" "Feb 8, 2016" Pos
"['I', 'laugh', 'when', 'people', 'say', 'Beyoncé', 'is', 'overrated.', 'Like,', 'what', 'have', 'you', 'accomplished', 'so', 'far', 'in', 'your', 'lifetime?', ""I'll"", 'wait..']" "Feb 8, 2016" Neg
"['Stuck', 'somewhere', 'in', 'between', 'wanting', 'to', 'enjoy', 'the', 'simple', 'things', 'in', 'life\\be', 'front', 'row', 'at', 'the', 'Beyonce', 'concert']" "Feb 8, 2016" Pos
"['so', 'yall', 'mad', 'beyonce', 'said', 'negro?', 'what?', 'yall', 'the', 'one', 'who', 'invented', 'the', 'word,', 'dont', 'make', 'any', 'sense.', 'lol']" "Feb 8, 2016" Pos
"['Giuliani:', 'Beyonce', 'used', 'Super', 'Bowl', '""as', 'a', 'platform', 'to', 'attack', 'police', 'officers""', 'http://hill.cm/KaKVQ9a']" "Feb 8, 2016" Neg
"['These', 'if', 'you', ""don't"", 'worship', 'Beyoncé', 'tweets/posts', 'then', ""you're"", 'not', 'a', 'real', 'activist/menace', 'to', 'black', 'society', 'TFOH']" "Feb 8, 2016" Pos
"['Red', 'Lobster', 'feels', 'the', 'power', 'of', 'Beyonce', 'http://goo.gl/fb/XMjcwI']" "Feb 8, 2016" Neg
"['All', 'I', 'want', 'is', 'some', 'Beyonce', 'tickets']" "Feb 8, 2016" Neg
"[""Beyoncé's"", '#Formation', 'music', 'video', 'by', 'the', 'numbers,', 'including', 'her', '$100,000', 'worth', 'of', 'jewelry', 'http://peoplem.ag/RkXUhUW']" "Feb 8, 2016" Pos
"['Cannot', 'believe', ""I'll"", 'be', 'in', 'Portugal', 'when', 'Beyoncè', 'plays', 'in', 'Glasgow', 'or', 'anywhere', 'in', 'Britain', 'will', 'just', 'a', 'need', 'a', 'wee', 'trip', 'to', 'Europe...']" "Feb 8, 2016" Neg
"['The', 'best', 'part', 'of', 'the', 'super', 'bowl', 'was', 'the', 'height', 'difference', 'between', 'Beyoncé', 'and', 'Bruno', 'Mars', 'during', 'the', 'half', 'time', 'show..hahaha']" "Feb 8, 2016" Pos
"['Beyoncé', 'said', 'take', 'him', 'to', 'red', 'lobster,', 'so', 'I', 'guess', 'I', 'gotta', 'take', 'him', 'to', 'red', 'lobster']" "Feb 8, 2016" Neg
"['I', 'just', 'unfollowed', 'someone', 'because', 'they', 'insulted', 'beyonce', ""I'm"", 'so', 'childish']" "Feb 8, 2016" Neg
"['Thank', 'you', '#Beyonce', 'for', 'bringing', '#woman', 'power', 'back!', 'Those', 'boys', ""don't"", 'even', 'know', 'what', 'hit', ""'em"", 'yet!', '#BlackLivesMatter', 'https://youtube.com/watch?v=LrCHz1gwzTo…']" "Feb 8, 2016" Pos
"['Racists', 'on', 'Trump', 'Facebook', 'do', 'not', 'like', 'me', 'pointing', 'out', 'that', 'Beyonce', 'is', 'probably', 'the', 'best', 'example', 'of', 'the', 'American', 'Dream.']" "Feb 8, 2016" Neg
"['saw', 'this', 'Facebook', 'comment:', '""don\'t', 'care', 'for', 'Beyonce', 'or', 'Coldplay', '-', 'Bruno', 'Mars', 'was', 'amazing', '&', 'the', 'only', 'reason', 'I', 'watched!""', ""I'm"", 'deleting', 'my', 'FB']" "Feb 8, 2016" Neg
"['The', 'most', 'impressive', 'thing', 'about', 'Beyonce', 'almost', 'falling', 'is', 'that', 'she', 'got', 'up', 'and', 'then', 'synced', 'with', 'the', 'rest', 'of', 'the', 'dancers', 'straight', 'away']" "Feb 8, 2016" Neg
"['Overheard:', '""My', 'goal', 'is', 'to', 'be', 'one', 'of', ""Beyoncé's"", 'back', 'up', 'dancers.', ""There's"", 'no', 'pressure,', 'no', 'one', 'will', 'ever', 'look', 'at', 'u""']" "Feb 8, 2016" Neg
"['Beyoncé', 'will', 'still', 'be', 'the', 'slaying', 'queen', 'she', 'will', 'always', 'be.', 'fuck', 'what', ""y'all"", 'have', 'to', 'say']" "Feb 8, 2016" Pos
"[""It's"", 'logical', 'to', 'see', ""Beyoncé's"", 'video', 'as', 'an', 'attack', 'on', 'police', 'but', 'not', 'to', 'see', 'police', 'constantly', 'killing', 'unarmed', 'blacks', 'as', 'an', 'attack', 'on', 'our', 'race']" "Feb 8, 2016" Neg
